2020/03/06 13:02:01.010 [D]  Partition:0, Offset:150197, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.022 [D]  Partition:0, Offset:150198, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.028 [D]  Partition:0, Offset:150199, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.035 [D]  Partition:0, Offset:150200, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.041 [D]  Partition:0, Offset:150201, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.050 [D]  Partition:0, Offset:150202, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.056 [D]  Partition:0, Offset:150203, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.062 [D]  Partition:0, Offset:150204, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.067 [D]  Partition:0, Offset:150205, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.072 [D]  Partition:0, Offset:150206, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.120 [D]  Partition:0, Offset:150207, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.125 [D]  Partition:0, Offset:150208, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.131 [D]  Partition:0, Offset:150209, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.136 [D]  Partition:0, Offset:150210, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.142 [D]  Partition:0, Offset:150211, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.147 [D]  Partition:0, Offset:150212, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.153 [D]  Partition:0, Offset:150213, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.158 [D]  Partition:0, Offset:150214, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.164 [D]  Partition:0, Offset:150215, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.169 [D]  Partition:0, Offset:150216, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.176 [D]  Partition:0, Offset:150217, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.181 [D]  Partition:0, Offset:150218, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.186 [D]  Partition:0, Offset:150219, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.191 [D]  Partition:0, Offset:150220, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.197 [D]  Partition:0, Offset:150221, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.202 [D]  Partition:0, Offset:150222, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.207 [D]  Partition:0, Offset:150223, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.215 [D]  Partition:0, Offset:150224, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.221 [D]  Partition:0, Offset:150225, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.226 [D]  Partition:0, Offset:150226, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.231 [D]  Partition:0, Offset:150227, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.237 [D]  Partition:0, Offset:150228, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.242 [D]  Partition:0, Offset:150229, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.247 [D]  Partition:0, Offset:150230, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.252 [D]  Partition:0, Offset:150231, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.257 [D]  Partition:0, Offset:150232, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.262 [D]  Partition:0, Offset:150233, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.268 [D]  Partition:0, Offset:150234, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.274 [D]  Partition:0, Offset:150235, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.278 [D]  Partition:0, Offset:150236, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.285 [D]  Partition:0, Offset:150237, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.290 [D]  Partition:0, Offset:150238, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.295 [D]  Partition:0, Offset:150239, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.301 [D]  Partition:0, Offset:150240, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.306 [D]  Partition:0, Offset:150241, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.311 [D]  Partition:0, Offset:150242, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.317 [D]  Partition:0, Offset:150243, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.323 [D]  Partition:0, Offset:150244, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.330 [D]  Partition:0, Offset:150245, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.335 [D]  Partition:0, Offset:150246, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.340 [D]  Partition:0, Offset:150247, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.345 [D]  Partition:0, Offset:150248, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.350 [D]  Partition:0, Offset:150249, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.355 [D]  Partition:0, Offset:150250, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.366 [D]  Partition:0, Offset:150251, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.377 [D]  Partition:0, Offset:150252, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.383 [D]  Partition:0, Offset:150253, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.390 [D]  Partition:0, Offset:150254, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.395 [D]  Partition:0, Offset:150255, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.399 [D]  Partition:0, Offset:150256, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.404 [D]  Partition:0, Offset:150257, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.408 [D]  Partition:0, Offset:150258, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.413 [D]  Partition:0, Offset:150259, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.418 [D]  Partition:0, Offset:150260, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.423 [D]  Partition:0, Offset:150261, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.427 [D]  Partition:0, Offset:150262, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.432 [D]  Partition:0, Offset:150263, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.436 [D]  Partition:0, Offset:150264, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.441 [D]  Partition:0, Offset:150265, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.446 [D]  Partition:0, Offset:150266, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.451 [D]  Partition:0, Offset:150267, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.456 [D]  Partition:0, Offset:150268, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.460 [D]  Partition:0, Offset:150269, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.465 [D]  Partition:0, Offset:150270, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.470 [D]  Partition:0, Offset:150271, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.475 [D]  Partition:0, Offset:150272, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.480 [D]  Partition:0, Offset:150273, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.484 [D]  Partition:0, Offset:150274, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.490 [D]  Partition:0, Offset:150275, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.496 [D]  Partition:0, Offset:150276, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.502 [D]  Partition:0, Offset:150277, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.507 [D]  Partition:0, Offset:150278, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.513 [D]  Partition:0, Offset:150279, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.518 [D]  Partition:0, Offset:150280, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.523 [D]  Partition:0, Offset:150281, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.529 [D]  Partition:0, Offset:150282, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.533 [D]  Partition:0, Offset:150283, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.539 [D]  Partition:0, Offset:150284, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.546 [D]  Partition:0, Offset:150285, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.551 [D]  Partition:0, Offset:150286, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.557 [D]  Partition:0, Offset:150287, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.562 [D]  Partition:0, Offset:150288, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.568 [D]  Partition:0, Offset:150289, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.572 [D]  Partition:0, Offset:150290, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.578 [D]  Partition:0, Offset:150291, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.584 [D]  Partition:0, Offset:150292, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.589 [D]  Partition:0, Offset:150293, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.594 [D]  Partition:0, Offset:150294, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.599 [D]  Partition:0, Offset:150295, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.605 [D]  Partition:0, Offset:150296, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.610 [D]  Partition:0, Offset:150297, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.618 [D]  Partition:0, Offset:150298, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.623 [D]  Partition:0, Offset:150299, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.627 [D]  Partition:0, Offset:150300, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.632 [D]  Partition:0, Offset:150301, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.636 [D]  Partition:0, Offset:150302, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.640 [D]  Partition:0, Offset:150303, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.644 [D]  Partition:0, Offset:150304, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.649 [D]  Partition:0, Offset:150305, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.653 [D]  Partition:0, Offset:150306, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.658 [D]  Partition:0, Offset:150307, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.663 [D]  Partition:0, Offset:150308, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.668 [D]  Partition:0, Offset:150309, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.674 [D]  Partition:0, Offset:150310, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.680 [D]  Partition:0, Offset:150311, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.685 [D]  Partition:0, Offset:150312, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.690 [D]  Partition:0, Offset:150313, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.703 [D]  Partition:0, Offset:150314, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.713 [D]  Partition:0, Offset:150315, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.719 [D]  Partition:0, Offset:150316, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.725 [D]  Partition:0, Offset:150317, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.731 [D]  Partition:0, Offset:150318, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.736 [D]  Partition:0, Offset:150319, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.741 [D]  Partition:0, Offset:150320, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.746 [D]  Partition:0, Offset:150321, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.752 [D]  Partition:0, Offset:150322, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.757 [D]  Partition:0, Offset:150323, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.763 [D]  Partition:0, Offset:150324, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.768 [D]  Partition:0, Offset:150325, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.774 [D]  Partition:0, Offset:150326, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.779 [D]  Partition:0, Offset:150327, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.783 [D]  Partition:0, Offset:150328, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.788 [D]  Partition:0, Offset:150329, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.795 [D]  Partition:0, Offset:150330, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.801 [D]  Partition:0, Offset:150331, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.807 [D]  Partition:0, Offset:150332, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.813 [D]  Partition:0, Offset:150333, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.818 [D]  Partition:0, Offset:150334, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.823 [D]  Partition:0, Offset:150335, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.828 [D]  Partition:0, Offset:150336, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.832 [D]  Partition:0, Offset:150337, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.837 [D]  Partition:0, Offset:150338, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.842 [D]  Partition:0, Offset:150339, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.847 [D]  Partition:0, Offset:150340, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.852 [D]  Partition:0, Offset:150341, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.858 [D]  Partition:0, Offset:150342, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.862 [D]  Partition:0, Offset:150343, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.867 [D]  Partition:0, Offset:150344, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.873 [D]  Partition:0, Offset:150345, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.879 [D]  Partition:0, Offset:150346, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.884 [D]  Partition:0, Offset:150347, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.890 [D]  Partition:0, Offset:150348, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.894 [D]  Partition:0, Offset:150349, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.901 [D]  Partition:0, Offset:150350, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.907 [D]  Partition:0, Offset:150351, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.912 [D]  Partition:0, Offset:150352, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.917 [D]  Partition:0, Offset:150353, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.922 [D]  Partition:0, Offset:150354, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.928 [D]  Partition:0, Offset:150355, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.933 [D]  Partition:0, Offset:150356, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.939 [D]  Partition:0, Offset:150357, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.944 [D]  Partition:0, Offset:150358, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.949 [D]  Partition:0, Offset:150359, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.955 [D]  Partition:0, Offset:150360, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.961 [D]  Partition:0, Offset:150361, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.966 [D]  Partition:0, Offset:150362, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.972 [D]  Partition:0, Offset:150363, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.977 [D]  Partition:0, Offset:150364, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.983 [D]  Partition:0, Offset:150365, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.988 [D]  Partition:0, Offset:150366, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.993 [D]  Partition:0, Offset:150367, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:01.998 [D]  Partition:0, Offset:150368, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.003 [D]  Partition:0, Offset:150369, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.009 [D]  Partition:0, Offset:150370, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.013 [D]  Partition:0, Offset:150371, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.019 [D]  Partition:0, Offset:150372, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.024 [D]  Partition:0, Offset:150373, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.028 [D]  Partition:0, Offset:150374, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.034 [D]  Partition:0, Offset:150375, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.038 [D]  Partition:0, Offset:150376, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.044 [D]  Partition:0, Offset:150377, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.050 [D]  Partition:0, Offset:150378, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.055 [D]  Partition:0, Offset:150379, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.062 [D]  Partition:0, Offset:150380, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.067 [D]  Partition:0, Offset:150381, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.072 [D]  Partition:0, Offset:150382, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.077 [D]  Partition:0, Offset:150383, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.082 [D]  Partition:0, Offset:150384, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.087 [D]  Partition:0, Offset:150385, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.093 [D]  Partition:0, Offset:150386, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.097 [D]  Partition:0, Offset:150387, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.102 [D]  Partition:0, Offset:150388, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.106 [D]  Partition:0, Offset:150389, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.110 [D]  Partition:0, Offset:150390, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.114 [D]  Partition:0, Offset:150391, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.119 [D]  Partition:0, Offset:150392, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.123 [D]  Partition:0, Offset:150393, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.128 [D]  Partition:0, Offset:150394, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.133 [D]  Partition:0, Offset:150395, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.138 [D]  Partition:0, Offset:150396, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.142 [D]  Partition:0, Offset:150397, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.147 [D]  Partition:0, Offset:150398, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.151 [D]  Partition:0, Offset:150399, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.156 [D]  Partition:0, Offset:150400, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.162 [D]  Partition:0, Offset:150401, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.169 [D]  Partition:0, Offset:150402, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.184 [D]  Partition:0, Offset:150403, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.189 [D]  Partition:0, Offset:150404, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.194 [D]  Partition:0, Offset:150405, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.199 [D]  Partition:0, Offset:150406, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.204 [D]  Partition:0, Offset:150407, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.215 [D]  Partition:0, Offset:150408, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.221 [D]  Partition:0, Offset:150409, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.226 [D]  Partition:0, Offset:150410, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.231 [D]  Partition:0, Offset:150411, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.236 [D]  Partition:0, Offset:150412, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.242 [D]  Partition:0, Offset:150413, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.247 [D]  Partition:0, Offset:150414, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.252 [D]  Partition:0, Offset:150415, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.257 [D]  Partition:0, Offset:150416, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.262 [D]  Partition:0, Offset:150417, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.266 [D]  Partition:0, Offset:150418, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.271 [D]  Partition:0, Offset:150419, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.276 [D]  Partition:0, Offset:150420, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.281 [D]  Partition:0, Offset:150421, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.286 [D]  Partition:0, Offset:150422, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.291 [D]  Partition:0, Offset:150423, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.296 [D]  Partition:0, Offset:150424, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.301 [D]  Partition:0, Offset:150425, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.305 [D]  Partition:0, Offset:150426, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.310 [D]  Partition:0, Offset:150427, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.315 [D]  Partition:0, Offset:150428, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.319 [D]  Partition:0, Offset:150429, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.325 [D]  Partition:0, Offset:150430, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.330 [D]  Partition:0, Offset:150431, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.335 [D]  Partition:0, Offset:150432, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.340 [D]  Partition:0, Offset:150433, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.368 [D]  Partition:0, Offset:150434, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.374 [D]  Partition:0, Offset:150435, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.381 [D]  Partition:0, Offset:150436, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.386 [D]  Partition:0, Offset:150437, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.391 [D]  Partition:0, Offset:150438, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.396 [D]  Partition:0, Offset:150439, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.401 [D]  Partition:0, Offset:150440, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.408 [D]  Partition:0, Offset:150441, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.413 [D]  Partition:0, Offset:150442, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.417 [D]  Partition:0, Offset:150443, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.424 [D]  Partition:0, Offset:150444, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.428 [D]  Partition:0, Offset:150445, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.435 [D]  Partition:0, Offset:150446, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.440 [D]  Partition:0, Offset:150447, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.444 [D]  Partition:0, Offset:150448, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.450 [D]  Partition:0, Offset:150449, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.454 [D]  Partition:0, Offset:150450, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.459 [D]  Partition:0, Offset:150451, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.467 [D]  Partition:0, Offset:150452, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.472 [D]  Partition:0, Offset:150453, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.476 [D]  Partition:0, Offset:150454, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.482 [D]  Partition:0, Offset:150455, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.505 [D]  Partition:0, Offset:150456, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.510 [D]  Partition:0, Offset:150457, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.515 [D]  Partition:0, Offset:150458, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.520 [D]  Partition:0, Offset:150459, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.524 [D]  Partition:0, Offset:150460, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.529 [D]  Partition:0, Offset:150461, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.552 [D]  Partition:0, Offset:150462, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.556 [D]  Partition:0, Offset:150463, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.564 [D]  Partition:0, Offset:150464, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.570 [D]  Partition:0, Offset:150465, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.576 [D]  Partition:0, Offset:150466, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.582 [D]  Partition:0, Offset:150467, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.588 [D]  Partition:0, Offset:150468, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.593 [D]  Partition:0, Offset:150469, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.598 [D]  Partition:0, Offset:150470, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.603 [D]  Partition:0, Offset:150471, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.609 [D]  Partition:0, Offset:150472, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.614 [D]  Partition:0, Offset:150473, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.620 [D]  Partition:0, Offset:150474, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.625 [D]  Partition:0, Offset:150475, Key:, Value:1adasdsadadadsa
2020/03/06 13:02:02.630 [D]  Partition:0, Offset:150476, Key:, Value:1adasdsadadadsa
